nHeight	timeStamp	与每块标准出块时间差值	与每17块标准时间差值	nBits 16hex	每块难度差值	nBits
13950	1271301775	-57	-101	0x1c4a7250	102126	474640976
13980	1271306173	32	-47	0x1c48a417	20848	474522647
14010	1271310880	-23	80	0x1c4b0f00	4294814818	474681088
14040	1271315552	0	15	0x1c4df610	4294773061	474871312
14070	1271320355	-1	153	0x1c501602	4294859209	475010562
14100	1271324731	4	-40	0x1c502bf2	40063	475016178
14130	1271328985	-3	-157	0x1c4e6b60	48611	474901344
14160	1271333389	-17	-142	0x1c4a8ba2	64994	474647458
14190	1271338287	25	368	0x1c4c1d41	4294936582	474750273
14220	1271342835	15	-6	0x1c512176	4294964170	475079030
14250	1271347282	-20	-36	0x1c4f5122	145878	474960162
14280	1271352045	49	247	0x1c51be1d	4294962293	475119133
14310	1271356234	-50	40	0x1c4eaa87	217197	474917511
14340	1271360910	-33	-14	0x1c529c5b	4294765914	475176027
14370	1271365380	37	64	0x1c52a1e8	4294917429	475177448
14400	1271369551	41	-173	0x1c4d5596	209552	474830230
14430	1271374013	-2	30	0x1c4aeeb5	157153	474672821
14460	1271378486	-9	-59	0x1c4c3903	7051	474757379
14490	1271382990	49	27	0x1c4beafd	52379	474737405
14520	1271387608	28	125	0x1c4d02a3	4294916400	474808995
14550	1271392046	-19	-62	0x1c4c828b	51132	474776203
14580	1271396454	9	-171	0x1c4d2455	18204	474817621
14610	1271400991	-8	8	0x1c4cbf9d	4294918389	474791837
14640	1271405156	-32	-173	0x1c4860f2	231575	474505458
14670	1271409901	-17	115	0x1c4a370b	4294873594	474625803
14700	1271414585	-47	112	0x1c4d4126	4294795876	474824998
14730	1271419148	34	-22	0x1c4ca277	113691	474784375
14760	1271423478	-48	92	0x1c4ac5ec	134575	474662380
14790	1271427777	-10	-229	0x1c4adfa7	74836	474668967
14820	1271432171	40	22	0x1c46b254	157688	474395220
14850	1271436500	28	39	0x1c45bb28	21346	474331944
14880	1271440805	-35	-139	0x1c44d4ac	15218	474272940
14910	1271445117	-13	-153	0x1c41cc1d	17566	474074141
14940	1271449388	-10	-213	0x1c3e7551	171206	473855313
14970	1271453940	-29	21	0x1c3ea2cd	4294948077	473866957
15000	1271458595	-21	-56	0x1c408f2f	4294832400	473993007
15030	1271463037	-44	-33	0x1c3f02d6	59032	473891542
15060	1271467827	-14	182	0x1c422e70	4294816047	474099312
15090	1271472311	14	-68	0x1c4314b3	39168	474158259
15120	1271476874	16	-3	0x1c43bc7e	4294928664	474201214
15150	1271481224	-9	19	0x1c41163d	123154	474027581
15180	1271485744	38	20	0x1c41a9e1	11259	474065377
15210	1271490320	17	129	0x1c424454	4294893285	474104916
15240	1271494769	47	21	0x1c41c6b9	84968	474072761
15270	1271499236	26	-27	0x1c41a28b	66762	474063499
15300	1271503727	-50	36	0x1c426645	4294927608	474113605
15330	1271508031	-18	83	0x1c3f9fe6	103436	473931750
15360	1271512229	4	-158	0x1c3dc630	65192	473810480
15390	1271517160	15	341	0x1c3f0ef1	4294791791	473894641
15420	1271521851	49	134	0x1c4234b5	4294940289	474100917
15450	1271525994	-7	-192	0x1c3f9bab	183557	473930667
15480	1271530304	-21	-210	0x1c3efbe7	4294894118	473889767
15510	1271534981	-45	-73	0x1c3f7b3b	4294861644	473922363
15540	1271539194	34	-145	0x1c3cdccc	117068	473750732
15570	1271543773	-10	58	0x1c3cdab2	4294931341	473750194
15600	1271548531	-51	110	0x1c3eb986	4294904378	473872774
15630	1271553288	-60	235	0x1c412f2e	4294871486	474033966
15660	1271557834	19	-32	0x1c428b43	39531	474123075
15690	1271562192	42	-159	0x1c41f43d	39237	474084413
15720	1271566639	29	-106	0x1c4137df	33321	474036191
15750	1271571172	13	57	0x1c4095f1	4294955916	473994737
15780	1271575748	-3	-38	0x1c42481a	4294897064	474105882
15810	1271580265	-9	-16	0x1c417e17	72453	474054167
15840	1271584545	19	-160	0x1c41a846	10268	474064966
15870	1271589345	51	278	0x1c4155b6	4294852843	474043830
15900	1271594156	15	271	0x1c45e3b9	4294766703	474342329
15930	1271598419	-40	-73	0x1c445de5	20530	474242533
15960	1271603142	10	-9	0x1c4637f1	4294911975	474363889
15990	1271607779	25	276	0x1c473a0b	4294864839	474429963
16020	1271612407	58	219	0x1c4996b2	4294830884	474584754
16050	1271616930	-53	47	0x1c4b8d5a	4294823832	474713434
16080	1271621433	-7	-229	0x1c4ad87a	118974	474667130
16110	1271625927	-25	-10	0x1c4a5dd3	4294967073	474635731
16140	1271630384	-57	-111	0x1c4a2aa3	121479	474622627
16170	1271635032	-54	-51	0x1c4bf0cd	4294917633	474738893
16200	1271639457	57	-128	0x1c4b0f26	21803	474681126
16230	1271644137	31	242	0x1c4bccfa	4294894134	474729722
16260	1271648754	-54	-40	0x1c506f74	4294818037	475033460
16290	1271653424	-36	135	0x1c5016a3	4294930730	475010723
16320	1271658266	42	105	0x1c559028	4294792437	475369512
16350	1271662694	-52	-121	0x1c58b908	4294928257	475576584
16380	1271666987	21	4	0x1c522fca	104056	475148234
16410	1271671264	-43	-101	0x1c4f357e	217348	474953086
16440	1271676023	14	-33	0x1c533f93	4294791738	475217811
16470	1271680630	-55	39	0x1c5575c9	4294775205	475362761
16500	1271685293	10	-14	0x1c57c903	4294744933	475515139
16530	1271689611	32	-220	0x1c5586c5	176931	475367109
16560	1271694307	-23	44	0x1c57e8e1	4294727702	475523297
16590	1271698665	-31	46	0x1c56ad05	4294844246	475442437
16620	1271703115	15	-171	0x1c559878	4294906184	475371640
16650	1271707611	-40	-48	0x1c54a2e6	9124	475308774
16680	1271711938	-34	-73	0x1c511737	147525	475076407
16710	1271716413	22	-129	0x1c5210a0	4294942049	475140256
16740	1271720834	-50	-26	0x1c501ca3	48875	475012259
16770	1271725393	-57	-19	0x1c50bcf5	4294900227	475053301
16800	1271730096	-2	57	0x1c53f1a4	4294820214	475263396
16830	1271734495	15	-31	0x1c519e9c	129313	475111068
16860	1271738925	55	-125	0x1c522131	4294943311	475144497
16890	1271742828	-25	-273	0x1c4ae076	305733	474669174
16920	1271747321	16	78	0x1c478877	46494	474450039
16950	1271751336	-54	-548	0x1c46174d	119225	474355533
16980	1271755668	-20	-51	0x1c406b57	104050	473983831
17010	1271760509	31	238	0x1c4242f9	4294853889	474104569
17040	1271764792	-56	-106	0x1c423b22	185589	474102562
17070	1271769223	-30	61	0x1c40836c	51231	473989996
17100	1271773162	40	-363	0x1c3ca4aa	192377	473736362
17130	1271777601	-59	-17	0x1c3ae5c5	4294954838	473621957
17160	1271782404	11	124	0x1c3c7b2e	4294864839	473725742
17190	1271786658	-28	-84	0x1c3ad51a	96219	473617690
17220	1271790980	49	-133	0x1c399ffa	52688	473538554
17250	1271795199	-38	-194	0x1c375f16	25571	473390870
17280	1271799972	52	126	0x1c3696ed	4294964395	473339629
17310	1271804846	-57	353	0x1c3a31c5	4294889821	473575877
17340	1271809033	-45	-209	0x1c3ada30	136570	473618992
17370	1271813080	20	-268	0x1c354ba9	179802	473254825
17400	1271817364	-26	-308	0x1c3452eb	26058	473191147
17430	1271821808	-31	-235	0x1c336246	4294958800	473129542
17460	1271826292	-34	-55	0x1c3246bb	4294963598	473056955
17490	1271830934	-18	60	0x1c333fce	4294849898	473120718
17520	1271835370	-36	2	0x1c32f87c	4275	473102460
17550	1271839474	-24	-329	0x1c2fdc85	192379	472898693
17580	1271844144	-2	154	0x1c2f8836	4294948970	472877110
17610	1271848542	46	-86	0x1c2f96e5	52167	472880869
17640	1271853030	25	120	0x1c2ee4a5	18092	472835237
17670	1271857606	50	-41	0x1c3066dc	4294883652	472934108
17700	1271862131	17	55	0x1c2fcf51	4294927601	472895313
17730	1271866583	-13	15	0x1c2f9704	10805	472880900
17760	1271871065	-40	-32	0x1c2ffaec	12636	472906476
17790	1271875479	28	-13	0x1c2dfe77	103812	472776311
17820	1271879826	48	-147	0x1c2e1d34	33758	472784180
17850	1271884550	35	193	0x1c2e5c3e	4294884488	472800318
17880	1271889145	36	235	0x1c2eb68a	6966	472823434
17910	1271893532	-31	-89	0x1c2faaa6	10880	472885926
17940	1271898120	-26	48	0x1c2f8608	11554	472876552
17970	1271902760	-16	129	0x1c307e42	17268	472940098
18000	1271907390	57	-37	0x1c32fd9c	4294877313	473103772
18030	1271912119	42	111	0x1c345798	4294871911	473192344
18060	1271916854	41	141	0x1c369d62	4294860847	473341282
18090	1271921217	-24	-148	0x1c364040	21802	473317440
18120	1271925553	37	63	0x1c330ffc	117258	473108476
18150	1271929777	-8	-115	0x1c3197a8	144338	473012136
18180	1271934252	37	8	0x1c308127	20546	472940839
18210	1271938629	26	68	0x1c2f0ed9	68196	472846041
18240	1271943216	-4	-56	0x1c307066	4294953857	472936550
18270	1271947787	-42	-36	0x1c31b8b9	4294888587	473020601
18300	1271952211	-25	-167	0x1c31ddc6	4294902486	473030086
18330	1271956896	15	40	0x1c322c71	4294905201	473050225
18360	1271961369	58	-79	0x1c31abe4	39315	473017316
18390	1271965893	17	83	0x1c316256	62017	472998486
18420	1271970311	-17	33	0x1c319c58	4294952176	473013336
18450	1271974616	59	-145	0x1c30db32	71281	472963890
18480	1271979097	-12	59	0x1c2fad5c	4294926366	472886620
18510	1271983322	-56	-301	0x1c2e6544	113953	472802628
18540	1271987833	-12	-133	0x1c2d94c3	44238	472749251
18570	1271992254	-37	128	0x1c2cca44	957	472697412
18600	1271996668	-50	71	0x1c2b8867	46128	472615015
18630	1272001367	43	195	0x1c2c0b86	4294955483	472648582
18660	1272005963	12	-38	0x1c2ee6e4	4294839002	472835812
18690	1272010326	-16	-84	0x1c2d7eed	81608	472743661
18720	1272015064	-35	17	0x1c2f9bed	4294880008	472882157
18750	1272019381	-31	-319	0x1c2f9020	48554	472879136
18780	1272023648	-45	-223	0x1c2c969a	45310	472684186
18810	1272028437	37	237	0x1c2d2163	4294878044	472719715
18840	1272033340	-14	277	0x1c3027c0	4294859381	472917952
18870	1272038031	11	195	0x1c3272cc	4294894964	473068236
18900	1272042441	37	43	0x1c31d6a8	36483	473028264
18930	1272047129	-37	3	0x1c34b6d5	4294866818	473216725
18960	1272051571	-22	-159	0x1c356986	4294887829	473262470
18990	1272055893	4	-113	0x1c332ad3	62907	473115347
19020	1272060896	-27	240	0x1c361034	4294817870	473305140
19050	1272065279	-19	-196	0x1c36a7d2	88058	473343954
19080	1272069976	-5	30	0x1c38693c	4294775100	473459004
19110	1272074754	-11	150	0x1c39c24e	4294826282	473547342
19140	1272078753	-56	-435	0x1c37f9aa	204031	473430442
19170	1272083469	-33	115	0x1c373771	4294952587	473380721
19200	1272088157	40	287	0x1c388095	4294871570	473464981
19230	1272092517	21	-35	0x1c37fa9a	100690	473430682
19260	1272097156	19	22	0x1c397d79	4294896384	473529721
19290	1272101635	23	-83	0x1c39c4ab	10816	473547947
19320	1272105868	-20	-174	0x1c37015a	103873	473366874
19350	1272110418	45	65	0x1c372572	9255	473376114
19380	1272115055	23	138	0x1c38612a	4294839464	473456938
19410	1272119619	53	-59	0x1c388c08	4294962233	473467912
19440	1272123955	0	-96	0x1c386607	4294966342	473458183
19470	1272128268	24	-196	0x1c36cfdb	4294959298	473354203
19500	1272132546	-59	-191	0x1c3473fc	43672	473199612
19530	1272137159	-35	167	0x1c34142c	4294944035	473175084
19560	1272141843	50	130	0x1c3502ca	38902	473236170
19590	1272146512	29	165	0x1c3650c9	50458	473321673
19620	1272151231	51	147	0x1c396b16	4294898223	473525014
19650	1272155601	-36	-33	0x1c38bae7	50522	473479911
19680	1272160035	-12	-246	0x1c38f346	93540	473494342
19710	1272164521	-28	16	0x1c3833c7	4294936307	473445319
19740	1272169166	54	172	0x1c375bf1	49701	473390065
19770	1272173850	-54	148	0x1c3b6cb8	4294792162	473656504
19800	1272178623	53	9	0x1c3defc3	4294877378	473821123
19830	1272182873	9	-148	0x1c3c20eb	76744	473702635
19860	1272187410	2	13	0x1c3d18d3	4294873274	473766099
19890	1272191516	60	-130	0x1c39723a	85840	473526842
19920	1272195852	-38	-45	0x1c3612a9	94651	473305769
19950	1272200154	-43	-166	0x1c34a97c	75807	473213308
19980	1272204839	-31	236	0x1c34c4cd	4294931948	473220301
