nHeight	timeStamp	与每块标准出块时间差值	与每17块标准时间差值	nBits 16hex	每块难度差值	nBits
1980	1269808499	133	2350	0x20116ab6	61256	538012342
2010	1269817381	232	2615	0x1f0bdf32	17154571	520871730
2040	1269826536	158	2831	0x20123d35	4294959954	538066229
2070	1269835411	225	2356	0x20113f2b	42500	538001195
2100	1269844233	204	2440	0x20116193	14666	538010003
2130	1269853669	121	2961	0x2011c374	55690	538035060
2160	1269862647	112	2553	0x2012ef9f	4294890010	538111903
2190	1269872128	63	2807	0x1f3a5f2c	14103720	523919148
2220	1269881419	165	3028	0x20129c40	14432	538090560
2250	1269890394	89	2318	0x2011dc62	51303	538041442
2280	1269899662	197	2836	0x1f0188ee	16715627	520194286
2310	1269908527	164	2678	0x20127a13	4294858369	538081811
2340	1269917489	191	2294	0x2012882b	4294921022	538085419
2370	1269926591	248	2406	0x201129c7	97550	537995719
2400	1269935895	151	2750	0x20014dd7	1163897	536956375
2430	1269944628	84	2106	0x1f086596	17405017	520643990
2460	1269952825	168	2197	0x20110abb	4284046707	537987771
2490	1269961698	105	2441	0x2012e40e	4294846839	538108942
2520	1269970819	202	2713	0x1f075aa9	17470156	520575657
2550	1269980427	239	2713	0x2012905d	4293841964	538087517
2580	1269989550	236	2844	0x2011c8f2	4294939613	538036466
2610	1269998269	75	2327	0x2011adb3	37126	538029491
2640	1270007366	103	2390	0x2012e2e8	4294869921	538108648
2670	1270016345	202	2456	0x2011858e	74617	538019214
2700	1270025373	120	2500	0x2011b8b8	4294941536	538032312
2730	1270034569	239	2813	0x1f0babae	5112527	520858542
2760	1270043234	217	2543	0x2011b9a3	4294917836	538032547
2790	1270052244	63	2614	0x2001453a	1141024	536954170
2820	1270061212	59	2585	0x201167d0	24124	538011600
2850	1270070780	181	3222	0x201238a4	26534	538065060
2880	1270079578	151	2067	0x200138b1	1095610	536950961
2910	1270088507	188	2423	0x1f06fb9b	17413287	520551323
2940	1270097284	201	2467	0x20126b8b	4294902051	538078091
2970	1270106146	183	2306	0x20114392	100418	538002322
3000	1270115228	210	2632	0x2012066f	4294951898	538052207
3030	1270125091	157	2847	0x2012ca32	4293792605	538102322
3060	1270134170	234	2279	0x2012662a	8842	538076714
3090	1270142793	149	2534	0x2011739a	4293903536	538014618
3120	1270151863	186	2368	0x2010c710	124915	537970448
3150	1270160821	191	2344	0x2010ff7b	81200	537984891
3180	1270170255	232	2832	0x20121339	4293860858	538055481
3210	1270179730	200	3025	0x20121522	4294922001	538055970
3240	1270188242	60	2235	0x20111d6f	4277375598	537992559
3270	1270197207	199	2474	0x2012e76c	4294891922	538109804
3300	1270205954	191	2171	0x20122d6e	4294925397	538062190
3330	1270215197	61	2700	0x2011a21c	55119	538026524
3360	1270224205	79	2740	0x20124fac	16117	538070956
3390	1270232541	60	2216	0x2012129a	4281511685	538055322
3420	1270241433	232	2771	0x20109041	4293954334	537956417
3450	1270250551	53	2655	0x2012194a	257	538057034
3480	1270259874	78	2747	0x1f00cddf	16798161	520146399
3510	1270268597	129	2177	0x2010c859	69247	537970777
3540	1270277880	117	2929	0x20015cf3	1113846	536960243
3570	1270287006	122	2690	0x20111415	61705	537990165
3600	1270295347	151	2111	0x2011df28	28935	538042152
3630	1270304133	83	2406	0x1f1129fd	16821914	521218557
3660	1270313120	122	2216	0x20115d3b	104274	538008891
3690	1270321566	120	2146	0x20122734	4294938491	538060596
3720	1270330507	215	2495	0x2011e483	7075	538043523
3750	1270340146	116	2929	0x1e13047a	33482397	504562810
3780	1270349007	113	2475	0x20115dd5	90693	538009045
3810	1270358243	241	2912	0x20116df8	54484	538013176
3840	1270367227	145	2844	0x20126793	4293834679	538077075
3870	1270375890	63	2224	0x20124d30	4294963034	538070320
3900	1270384837	140	2745	0x2012d935	4294915658	538106165
3930	1270394071	191	2900	0x1f15b092	16499914	521515154
3960	1270402733	247	2705	0x200091a1	1095031	536908193
3990	1270411110	173	2236	0x2011dae1	36397	538041057
4020	1270419626	121	2098	0x201176e5	37567	538015461
4050	1270428923	192	2697	0x20130200	4293805334	538116608
4080	1270438466	214	3076	0x2011df30	6104	538042160
4110	1270447395	201	2309	0x20113ec4	142553	538001092
4140	1270456489	76	2574	0x20122b00	14340	538061568
4170	1270465285	86	2141	0x2011c624	4294952042	538035748
4200	1270474552	91	2625	0x20012fd2	4294958181	536948690
4230	1270482716	149	1997	0x20119767	4294960389	538023783
4260	1270491891	181	2679	0x1f0d4edf	15947894	520965855
4290	1270501325	79	3013	0x20123d3f	4294960880	538066239
4320	1270510863	238	2849	0x2011c04b	19180	538034251
4350	1270519721	112	2572	0x201224ba	4277536303	538059962
4380	1270528725	156	2181	0x2012938c	4294904544	538088332
4410	1270537587	144	2523	0x201187b8	4294938576	538019768
4440	1270546686	65	2524	0x2011d911	69177	538040593
4470	1270555919	250	2446	0x2012be74	4294871465	538099316
4500	1270564903	219	2659	0x2012158b	4293868819	538056075
4530	1270573536	166	2502	0x2012db73	4294863077	538106739
4560	1270582705	105	2869	0x201292c2	4294866611	538088130
4590	1270591762	140	2583	0x20118d4e	4277961727	538021198
4620	1270600416	67	2387	0x201205ad	4294902162	538052013
4650	1270608848	110	2064	0x201210b8	33184	538054840
4680	1270617909	183	2510	0x201240dd	4294908256	538067165
4710	1270626927	208	2608	0x2000c763	1097767	536921955
4740	1270635624	114	2347	0x1f6d9c59	10781604	527277145
4770	1270644838	248	2922	0x20118c36	48473	538020918
4800	1270653747	172	2499	0x2000f80a	1193546	536934410
4830	1270662416	140	2377	0x2012a669	4294864740	538093161
4860	1270671478	149	2241	0x20119bf9	80212	538024953
4890	1270680673	194	2898	0x200162f9	1033362	536961785
4920	1270689778	116	2417	0x20119c8c	61012	538025100
4950	1270698654	118	2438	0x20115699	84487	538007193
4980	1270707834	100	2929	0x20013b17	1100547	536951575
5010	1270717636	226	2915	0x20122f42	4278731360	538062658
5040	1270726612	214	2708	0x2012a8c4	4294897753	538093764
5070	1270734983	126	2285	0x1f5e140c	4290593149	526259212
5100	1270744269	64	2614	0x20121544	4294946014	538056004
5130	1270753263	230	2655	0x201170e6	4293895072	538013926
5160	1270762482	74	2927	0x2012c7b2	4294958413	538101682
5190	1270771655	97	2451	0x20119961	61968	538024289
5220	1270780612	81	2499	0x20122357	4277975702	538059607
5250	1270790434	243	2824	0x2011e850	4278837423	538044496
5280	1270799925	160	2837	0x201197af	21158	538023855
5310	1270809164	188	2846	0x20131185	4293775073	538120581
5340	1270818735	228	2951	0x2011d1c9	2819	538038729
5370	1270827965	155	2587	0x2012d824	4294938074	538105892
5400	1270836712	218	2390	0x20121e0b	4294929280	538058251
5430	1270845503	119	2643	0x201214c8	15494	538055880
5460	1270854472	120	2301	0x2011c705	4277498453	538035973
5490	1270863640	137	2541	0x2012100a	4294862165	538054666
5520	1270873119	223	2659	0x2011c1b7	20891	538034615
5550	1270881785	97	1953	0x20117659	4293872116	538015321
5580	1270890821	209	2820	0x20128fd8	4294898214	538087384
5610	1270899666	249	2712	0x20118d4c	4294957213	538021196
5640	1270908368	124	2435	0x2010c0fb	4293933353	537968891
5670	1270917741	248	2752	0x2011ad0b	55072	538029323
5700	1270926387	61	2482	0x2000b0d7	1160814	536916183
5730	1270935390	87	2740	0x2011e9ce	4294963742	538044878
5760	1270944408	114	2337	0x201157bb	27769	538007483
5790	1270953087	56	2135	0x2010d846	93890	537974854
5820	1270962182	241	2589	0x1f06f76b	17480773	520550251
5850	1270971247	221	2340	0x20120cc3	86409	538053827
5880	1270980130	97	2504	0x2012abee	24805	538094574
5910	1270989672	216	3114	0x2012c18a	4294887891	538100106
5940	1270998582	193	2555	0x201296ab	4294941622	538089131
5970	1271007695	198	2480	0x1f036733	17732784	520316723
6000	1271016450	160	2365	0x201144eb	39456	538002667
6030	1271025339	68	2364	0x1f03ec8a	17604724	520350858
6060	1271034298	220	2848	0x20128490	4293810391	538084496
6090	1271043168	79	2444	0x2012a8e3	4294918839	538093795
6120	1271052325	233	2565	0x2011940e	62954	538022926
6150	1271061146	194	2158	0x20114bb4	106405	538004404
6180	1271070408	175	2816	0x2011b083	21173	538030211
6210	1271079928	239	3111	0x2001319f	1148400	536949151
6240	1271088960	211	2485	0x20118be4	100555	538020836
6270	1271098069	88	2623	0x20010943	1147381	536938819
6300	1271107365	117	2787	0x2012c81d	4294910366	538101789
6330	1271116570	194	2522	0x2012e483	4294922013	538109059
6360	1271124993	79	1998	0x2011b7bd	58917	538032061
6390	1271134188	131	2631	0x2012e477	4294860449	538109047
6420	1271143926	248	2981	0x20128b09	4294906680	538086153
6450	1271153270	220	2502	0x2011892c	57624	538020140
6480	1271162003	52	2676	0x20121fa9	4283205961	538058665
6510	1271171231	233	2569	0x20119b93	1732	538024851
6540	1271180403	221	2725	0x20117d1c	99051	538017052
6570	1271189262	51	2345	0x20119198	80406	538022296
6600	1271197904	77	2233	0x20009086	4279143146	536907910
6630	1271206625	98	2577	0x20008ad7	1079389	536906455
6660	1271215926	159	3002	0x2011c81c	4294948897	538036252
6690	1271224730	235	2296	0x201110fa	4277811917	537989370
6720	1271233754	59	2359	0x2011d1a3	51441	538038691
6750	1271242593	162	2651	0x2000fdeb	1115186	536935915
6780	1271251268	208	2463	0x201285f0	4277321621	538084848
6810	1271260324	243	2700	0x201111e2	110993	537989602
6840	1271269026	102	2563	0x2012af20	4293817950	538095392
6870	1271277913	88	2417	0x20131135	4294850381	538120501
6900	1271287026	134	2555	0x20122e8d	4294961399	538062477
6930	1271296017	113	2410	0x20128081	4293838014	538083457
6960	1271305258	163	2610	0x2012b3e3	4294873608	538096611
6990	1271314313	60	2557	0x20116211	114129	538010129
7020	1271323667	186	2462	0x2012014d	4278328584	538050893
7050	1271332671	120	2555	0x2011e5a9	56478	538043817
7080	1271341702	83	2450	0x20130bfb	4278285607	538119163
7110	1271350692	74	2547	0x2000ae6f	1073124	536915567
7140	1271359547	96	2467	0x20119a4d	4725	538024525
7170	1271368719	119	2939	0x201282aa	4293818211	538084010
7200	1271378050	181	2777	0x20126ed8	4294931417	538078936
7230	1271386655	140	2121	0x20010152	1112165	536936786
7260	1271395748	233	2415	0x201274ae	4294913687	538080430
7290	1271404980	71	2795	0x20011e86	1069540	536944262
7320	1271413316	208	2193	0x200122d6	4278951307	536945366
7350	1271422372	221	2734	0x1f09c9ce	17291423	520735182
7380	1271431675	218	2632	0x2011b2bc	4294965962	538030780
7410	1271440813	54	2547	0x20117d69	75304	538017129
7440	1271450464	249	2819	0x2013099e	4294899764	538118558
7470	1271459653	217	2622	0x201298f8	24650	538089720
7500	1271467781	159	1901	0x2011e6d2	4294953362	538044114
7530	1271477097	80	2721	0x2012ec04	4277504575	538110980
7560	1271486138	173	2744	0x20126db6	4294887070	538078646
7590	1271494714	65	2298	0x2011c6e2	4294962322	538035938
7620	1271503534	196	2375	0x20114ae1	58589	538004193
7650	1271512627	126	2615	0x2012beb4	4294940200	538099380
7680	1271521518	237	2352	0x20011377	1100207	536941431
7710	1271530650	54	2623	0x20122728	4294897799	538060584
7740	1271539732	208	2708	0x2012f5c6	4294936587	538113478
7770	1271548141	53	1898	0x2010d1c3	106636	537973187
7800	1271556647	81	2269	0x20116850	32385	538011728
7830	1271565530	187	2631	0x2012bc58	4294877471	538098776
7860	1271574642	72	2601	0x20116470	41415	538010736
7890	1271583187	54	1871	0x20114b23	83782	538004259
7920	1271592436	91	2567	0x2012108e	4294962052	538054798
7950	1271601467	66	2798	0x20014e3b	1101800	536956475
7980	1271610839	227	2878	0x20118f6d	2185	538021741
8010	1271620146	185	2812	0x2012a2ab	33031	538092203
8040	1271628789	75	2373	0x20115c54	94093	538008660
8070	1271637954	175	2966	0x2011bc13	32395	538033171
8100	1271646753	53	2296	0x2011cbe6	37080	538037222
8130	1271655596	213	2417	0x2012a542	4294870293	538092866
8160	1271664086	209	2498	0x2012adcc	4294913110	538095052
8190	1271673232	82	2430	0x2012ed98	3111	538111384
8220	1271682247	99	2809	0x1f0eb584	16940014	521057668
8250	1271691783	217	2993	0x2012ded5	4278962495	538107605
8280	1271700740	71	2393	0x20113659	75964	537998937
8310	1271709731	210	2420	0x20014a4d	4279736511	536955469
8340	1271718777	161	2437	0x2012b532	4294886020	538096946
8370	1271728228	124	2852	0x20129a2e	4294873244	538090030
8400	1271737295	231	2600	0x2000e92c	4283256795	536930604
8430	1271745689	84	2175	0x201126c6	36984	537994950
8460	1271754335	225	2353	0x20115990	4294947036	538007952
8490	1271762977	236	2765	0x20121a7e	4294941277	538057342
8520	1271771827	83	2685	0x2012746c	4294913936	538080364
8550	1271781197	217	2909	0x2011d4aa	4294949933	538039466
8580	1271790169	169	2480	0x20119c8f	4294959475	538025103
8610	1271799448	86	3024	0x200156bc	1091742	536958652
8640	1271807979	201	2050	0x2011ddeb	4294953715	538041835
8670	1271817490	138	2796	0x201238b6	4294907536	538065078
8700	1271826875	143	2505	0x2012831b	4278289014	538084123
8730	1271835299	71	2069	0x20116ccd	4294912889	538012877
8760	1271844269	237	2867	0x1f57bbe4	12167732	525843428
8790	1271852925	174	2364	0x201171c3	26756	538014147
8820	1271861612	232	2441	0x201128c8	64893	537995464
8850	1271870527	162	2543	0x2000eb94	4281687936	536931220
8880	1271879419	169	2266	0x1f13c77a	16614911	521389946
8910	1271888485	231	2778	0x2012bacd	4294923833	538098381
8940	1271897120	163	2064	0x1f139128	16709554	521376040
8970	1271905364	145	1808	0x201225eb	4277823919	538060267
9000	1271914801	218	2965	0x1f2c5a35	15055029	523000373
9030	1271923758	183	2664	0x1f066903	17520958	520513795
9060	1271932001	152	2200	0x20115d35	46476	538008885
9090	1271941131	197	2601	0x201166da	39506	538011354
9120	1271949984	247	2473	0x201262e4	4293809656	538075876
9150	1271959274	161	2685	0x2012c203	4294909766	538100227
9180	1271968053	239	2476	0x20119bab	4294948989	538024875
9210	1271977623	222	2804	0x20126181	4293822374	538075521
9240	1271986310	121	2189	0x201140c9	19124	538001609
9270	1271995637	217	2786	0x1f1cc618	4351895	521979416
9300	1272004645	193	2848	0x2012f27c	4294857025	538112636
9330	1272013455	88	2262	0x20117855	4277576128	538015829
9360	1272022906	198	3052	0x2012939f	4279401003	538088351
9390	1272031129	77	2043	0x2011c3be	15269	538035134
9420	1272040477	196	2496	0x20115ffd	62703	538009597
9450	1272049257	178	2572	0x2000f3d8	1184573	536933336
9480	1272058443	204	2829	0x20120db0	4294917237	538054064
9510	1272067655	127	2582	0x2012d6b3	4294900495	538105523
9540	1272077054	63	2599	0x2011e157	31025	538042711
9570	1272086005	119	2640	0x20119085	25406	538022021
9600	1272095374	158	2875	0x2011b70d	4293888772	538031885
9630	1272104338	135	2843	0x201318a9	4293793223	538122409
9660	1272113518	214	2688	0x2012fc2a	4294921744	538115114
9690	1272122659	141	2322	0x20015707	1054506	536958727
9720	1272131897	108	2715	0x1f236126	15619022	522412326
9750	1272140762	216	2621	0x20120bdc	4294924875	538053596
9780	1272150232	110	3134	0x2000c82b	1183043	536922155
9810	1272159603	84	2724	0x2011fff6	173	538050550
9840	1272168520	191	2690	0x20120b73	4294915702	538053491
9870	1272178074	98	2772	0x20120cf0	4278867798	538053872
9900	1272186612	102	2382	0x2010e827	33735	537978919
9930	1272195371	121	2485	0x20120b58	4278334082	538053464
9960	1272203954	138	2322	0x201144b8	92424	538002616
9990	1272213117	141	2864	0x1f111859	16811335	521214041
10020	1272222043	121	2601	0x2011c235	4294964254	538034741
10050	1272231238	213	2878	0x2012aaef	4294839650	538094319
10080	1272240726	154	2893	0x1f2c2042	15081594	522985538
10110	1272250006	152	2596	0x2012954f	4277149247	538088783
10140	1272258858	103	2202	0x201188e2	82105	538020066
10170	1272267783	60	2744	0x2011d82e	4294966530	538040366
10200	1272276647	133	2593	0x2010b146	125957	537964870
10230	1272285818	118	2358	0x2011a1fc	30080	538026492
10260	1272294901	64	2564	0x2011d0cf	4293836533	538038479
10290	1272303563	205	2428	0x2011e8c7	4294945881	538044615
10320	1272312370	186	2569	0x20115308	49990	538006280
10350	1272320922	136	2631	0x2011d098	4293856224	538038424
10380	1272330120	175	2856	0x2012a141	4294961757	538091841
10410	1272339217	221	2782	0x200114b9	1119271	536941753
10440	1272348328	241	2678	0x2011a235	4294958711	538026549
10470	1272357403	194	2368	0x20115a53	4293913593	538008147
10500	1272366420	96	2375	0x1f10635e	16799044	521167710
10530	1272375926	70	2877	0x20131d30	4277172651	538123568
10560	1272385288	192	2849	0x201133ca	63957	537998282
10590	1272393949	245	2386	0x20114455	4278697302	538002517
10620	1272402724	211	2244	0x2010ed17	115399	537980183
10650	1272411954	151	3072	0x1f1815a7	16353171	521672103
10680	1272421211	149	2661	0x201230b6	14123	538063030
10710	1272429792	152	2333	0x201246ef	45380	538068719
10740	1272439015	177	2629	0x1f10e0dc	16821734	521199836
10770	1272448165	191	2850	0x2000f7e3	1118696	536934371
10800	1272456748	117	2082	0x201143e2	31905	538002402
10830	1272465654	232	2728	0x20118c71	4277878523	538020977
10860	1272475126	139	2663	0x20121f3e	61335	538058558
10890	1272484367	181	2422	0x1f281c19	15350545	522722329
10920	1272493804	217	2762	0x2012042c	4294952625	538051628
10950	1272502811	175	2473	0x20115f4d	23753	538009421
10980	1272511443	161	2391	0x20126d50	4294926749	538078544
11010	1272520310	110	2601	0x2012165f	4294875183	538056287
11040	1272529227	164	2322	0x20128d98	4294890102	538086808
11070	1272537947	100	2344	0x2011e46a	4294909516	538043498
11100	1272547250	130	2852	0x20114c5b	65782	538004571
11130	1272556479	153	2384	0x2000aad7	52548	536914647
11160	1272564990	115	2297	0x20123169	4294885174	538063209
11190	1272574113	77	2375	0x201268b1	4294899659	538077361
11220	1272583125	51	2657	0x201222dd	4294954701	538059485
11250	1272591632	94	2197	0x201142df	61054	538002143
11280	1272600349	228	2365	0x20121eb2	4294951088	538058418
11310	1272608870	211	2394	0x2011eaed	4294947459	538045165
11340	1272617485	109	2070	0x20126209	4294965434	538075657
11370	1272626752	224	2781	0x2011d8f5	63304	538040565
11400	1272635785	216	2731	0x20114b32	2007	538004274
11430	1272644626	213	2869	0x1f0ced71	16009444	520940913
11460	1272653270	146	2006	0x20107306	186311	537948934
11490	1272662365	146	2575	0x1f03ee9c	17658029	520351388
11520	1272670801	166	2115	0x20115836	42329	538007606
11550	1272679193	114	2230	0x20112e21	46293	537996833
11580	1272687999	225	2330	0x2001468c	1088134	536954508
11610	1272696969	220	2622	0x20130199	4294898637	538116505
11640	1272705726	65	2273	0x2011d08b	4294948050	538038411
11670	1272714068	51	2294	0x20113a06	85512	537999878
11700	1272723247	120	2912	0x20129c0d	4294882654	538090509
11730	1272732305	160	2484	0x1f1e9618	4294832504	522098200
11760	1272741498	68	2830	0x2012590b	4294855034	538073355
11790	1272750669	239	2652	0x2011f534	4294966322	538047796
11820	1272759504	129	2412	0x20110846	4293905701	537987142
11850	1272768240	60	2557	0x20128481	4293834072	538084481
11880	1272777128	91	2514	0x20118b2d	1822	538020653
11910	1272786364	81	2478	0x20122024	4277397645	538058788
11940	1272795397	209	2666	0x2011579d	4294943226	538007453
11970	1272804639	144	2542	0x20126fbe	25496	538079166
12000	1272813638	71	2523	0x2011c1da	44169	538034650
12030	1272822353	68	2485	0x20011eb7	4281271543	536944311
12060	1272831387	63	2597	0x20124247	4294965183	538067527
12090	1272840430	167	2616	0x20121b16	44597	538057494
12120	1272849034	220	2487	0x20120e20	4277595633	538054176
12150	1272857808	126	2505	0x1f02e334	17745454	520282932
12180	1272866896	193	2501	0x20114cda	82392	538004698
12210	1272875620	55	2134	0x20112f55	91528	537997141
12240	1272884769	57	2608	0x1f239c2c	14484662	522427436
12270	1272893927	248	2570	0x2011ebd5	9340	538045397
12300	1272902717	70	2317	0x201189e7	4294953055	538020327
12330	1272911652	212	2589	0x2010b28b	4293931813	537965195
12360	1272920679	114	2758	0x20121de3	21054	538058211
12390	1272929846	135	2407	0x2011f0ac	4279408791	538046636
12420	1272938514	56	2221	0x2012ae37	4294894300	538095159
12450	1272948226	246	2936	0x20127027	4294896895	538079271
12480	1272956958	210	2272	0x20116cd0	4282123729	538012880
12510	1272965847	229	2645	0x201131b3	4294924554	537997747
12540	1272974548	174	2360	0x201293a0	4294955134	538088352
12570	1272983410	63	2115	0x2000ecbc	4279270483	536931516
12600	1272991697	180	2100	0x20118b69	4294921990	538020713
12630	1273000627	72	2186	0x2012dcc7	4294912772	538107079
12660	1273009958	202	2669	0x200133fc	4281744148	536949756
12690	1273018379	71	2300	0x201181b5	4294936762	538018229
12720	1273027359	175	2884	0x2012a137	4293780715	538091831
12750	1273035673	241	1871	0x20123c9d	4278660730	538066077
12780	1273044602	52	2448	0x20124266	4294923518	538067558
12810	1273053686	174	2471	0x2012a4df	4294917699	538092767
12840	1273062760	55	2675	0x1f0bdebe	17100409	520871614
12870	1273071573	164	2576	0x20009dfe	1079372	536911358
12900	1273080206	137	2171	0x20115ffb	32854	538009595
12930	1273089305	129	2505	0x201158b8	49438	538007736
12960	1273098662	247	2407	0x201191cc	4293868699	538022348
12990	1273107804	161	2524	0x2012816d	4293818818	538083693
13020	1273117062	101	2593	0x2011be01	4294954169	538033665
13050	1273126072	165	2821	0x2011fd0c	4293838940	538049804
13080	1273134950	156	2359	0x20119f7e	4294915822	538025854
13110	1273144036	149	2537	0x2012058f	10564	538051983
13140	1273152907	197	2634	0x20121ec2	4294885957	538058434
13170	1273161791	82	2579	0x2012c533	4294949942	538101043
13200	1273170291	215	2348	0x20114087	4278087053	538001543
13230	1273179614	151	2710	0x201215e5	6824	538056165
13260	1273188553	101	2410	0x20009399	1151760	536908697
13290	1273198198	181	2898	0x20121a30	17896	538057264
13320	1273207080	103	2479	0x201222a0	4294959915	538059424
13350	1273216458	145	2857	0x2012d53d	4294887149	538105149
13380	1273225529	189	2561	0x20113f3b	71835	538001211
13410	1273234185	115	2415	0x20119dbb	4278202492	538025403
13440	1273243411	169	2554	0x20114972	115660	538003826
13470	1273252933	85	2747	0x20123a0d	22567	538065421
13500	1273262332	170	2641	0x20120302	4293871226	538051330
13530	1273271482	188	2587	0x2011b411	4294961039	538031121
13560	1273280800	231	2746	0x2013285b	4294934220	538126427
13590	1273290732	179	3228	0x20128335	4294902902	538084149
13620	1273299262	73	2361	0x2012988f	4294942402	538089615
13650	1273308535	119	2820	0x20135987	4294781187	538139015
13680	1273317406	220	2510	0x2000c15b	1097382	536920411
13710	1273326533	103	2615	0x20011c59	1089121	536943705
13740	1273335489	161	2686	0x2012b7be	4294953370	538097598
13770	1273344679	152	2768	0x20130381	4294878785	538116993
13800	1273353016	55	2092	0x20120b9c	4277989422	538053532
13830	1273362082	153	2520	0x201220ea	4294907761	538058986
13860	1273371242	91	2946	0x2012b6e9	860	538097385
13890	1273380418	173	2945	0x2011e483	16001	538043523
13920	1273389568	215	2556	0x2000b211	4278923837	536916497
13950	1273398576	192	2834	0x200142f3	1056210	536953587
13980	1273407547	123	2747	0x20123d22	4294913369	538066210
14010	1273416543	85	2670	0x20128e30	4278828771	538086960
14040	1273425617	171	2721	0x2011a824	12200	538028068
14070	1273434299	78	2229	0x20122e4c	4294937414	538062412
14100	1273443177	128	2386	0x20126d90	1184	538078608
14130	1273452460	58	2781	0x20122f1d	4277233216	538062621
14160	1273461411	221	2681	0x20116d35	84878	538012981
14190	1273470941	204	2689	0x201237eb	4294932062	538064875
14220	1273479856	162	2561	0x2012a822	4294962823	538093602
14250	1273489345	140	2907	0x201229c5	49422	538061253
14280	1273498266	116	2459	0x20125449	4282309546	538072137
14310	1273506483	240	2353	0x2011e715	30248	538044181
14340	1273515775	118	2732	0x20128caa	4277710077	538086570
14370	1273524688	71	2451	0x201134c9	61236	537998537
14400	1273533579	100	2211	0x1f011f5c	17909615	520167260
14430	1273542634	180	2587	0x2010f58d	111751	537982349
14460	1273551394	162	2565	0x2011507a	60162	538005626
14490	1273560007	109	2021	0x2001311f	4280997886	536949023
